New Episode Started
State: D:18.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:13.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:13.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:13.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:13.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:12.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:12.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:12.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:11.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:11.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14099
State: D:11.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:10.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.177881
State: D:11.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:10.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:10.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.176
State: D:10.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:10.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.176
State: D:10.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:10.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:10.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:10.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.9_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.2_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.0401
State: D:9.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: 0.03901
State: D:9.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:9.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:9.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:9.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:8.9_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:9.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:8.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:8.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:9.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.2_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:9.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.00613801
State: D:9.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:9.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.177881
State: D:9.0_G:True_W:False_F:False, Action: ShootLaser, Reward: 1, New Q-value: -0.07099999
State: D:8.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:8.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:9.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.22699
State: D:9.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.020881
State: D:9.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.020881
State: D:9.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1639
State: D:8.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.02818801
State: D:8.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.020881
State: D:9.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01999
State: D:9.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.304291
State: D:9.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.00613801
State: D:9.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01060766
State: D:9.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:9.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:9.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.6_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:9.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:9.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01960766
State: D:9.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01166222
State: D:9.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.06695822
State: D:9.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.03636901
State: D:9.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.02859866
State: D:9.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:9.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:9.3_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01999
State: D:9.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:9.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.7_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:10.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:10.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.145
State: D:10.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.145
State: D:9.8_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.7_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:9.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:9.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:10.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:10.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.23149
State: D:10.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.14599
State: D:10.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:9.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.02809
State: D:10.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:10.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:10.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:10.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:10.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.271
State: D:10.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:10.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:10.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:10.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:10.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:10.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:10.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:10.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.145
State: D:10.8_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:10.8_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:10.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.145
State: D:11.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:11.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:11.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:11.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.10099
State: D:11.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:11.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.8_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:11.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0271
State: D:11.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:11.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:11.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:12.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:12.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:12.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:12.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:12.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:12.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:12.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:12.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:12.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.10099
State: D:12.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:12.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:11.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:11.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.271
State: D:11.8_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019891
State: D:11.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:11.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:11.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0271
State: D:11.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2119739
State: D:11.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:10.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:10.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1805
State: D:9.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14099
State: D:9.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.02106722
State: D:9.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0287929
State: D:8.9_G:True_W:False_F:False, Action: ShootLaser, Reward: 1, New Q-value: -0.07529561
State: D:8.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.3439
State: D:8.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.1_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:7.8_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01099
State: D:7.7_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:7.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:7.3_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:7.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:6.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:6.6_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:6.3_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:6.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.145
State: D:5.9_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:5.8_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:5.9_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:5.8_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:5.7_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:5.8_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:5.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:5.6_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:5.5_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01099
State: D:5.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.09891199
State: D:5.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:5.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:5.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:5.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.189109
State: D:6.0_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:6.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:6.2_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.019
State: D:6.2_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:6.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:6.1_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:6.0_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:5.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:5.8_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.02008801
State: D:5.7_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02187971
State: D:5.8_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.019
State: D:5.7_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01099
State: D:5.6_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01216609
State: D:5.7_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01099
State: D:5.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.188119
State: D:5.9_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01999
State: D:5.9_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:6.1_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01099
State: D:6.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01108801
State: D:6.1_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.02098871
State: D:6.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02205709
State: D:6.1_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.0310735
State: D:6.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.03292766
State: D:6.1_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.04122598
State: D:6.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.04371627
State: D:6.1_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02008801
State: D:6.0_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01197901
State: D:5.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.2658702
State: D:6.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.05342601
State: D:6.1_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.05239256
State: D:6.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.2305
State: D:6.1_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01
State: D:6.1_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:6.2_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01108801
State: D:6.1_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.020881
State: D:6.2_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02809
State: D:6.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09890229
State: D:6.2_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.02204643
State: D:6.1_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.03157381
State: D:6.2_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.036271
State: D:6.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1868295
State: D:6.2_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.03343261
State: D:6.2_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01359083
State: D:6.2_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.02223175
State: D:6.3_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01
State: D:6.4_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01099
State: D:6.3_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.02259083
State: D:6.2_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.04488039
State: D:6.3_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.03132175
State: D:6.3_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02210085
State: D:6.3_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.04263273
State: D:6.2_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.05461299
State: D:6.3_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.05377614
State: D:6.2_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.06447554
State: D:6.3_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.01330983
State: D:6.2_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02230983
State: D:6.2_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.03526571
State: D:6.1_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02926513
State: D:6.0_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.020881
State: D:5.9_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.01099
State: D:5.8_G:True_W:False_F:True, Action: MoveRight, Reward: 0.1, New Q-value: 0.01197901
State: D:5.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.333994
State: D:6.0_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.06327028
State: D:6.1_G:True_W:False_F:False, Action: MoveLeft, Reward: 0.1, New Q-value: 0.03840584
State: D:6.0_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.02276012
State: D:5.9_G:True_W:False_F:True, Action: MoveLeft, Reward: 0.1, New Q-value: 0.02097901
State: D:5.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.188021
State: D:5.9_G:True_W:False_F:False, Action: MoveRight, Reward: 0.1, New Q-value: 0.02107692
