New Episode Started
State: D:20.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:9.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.002260149
State: D:9.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004420928
State: D:9.7_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.002334943
State: D:10.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:10.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:10.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:10.7_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:11.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:11.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:11.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:11.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0035281
State: D:11.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:12.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004597099
State: D:12.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:12.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:13.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:13.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:13.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:14.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:14.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:14.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001099
State: D:15.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004920593
State: D:15.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00415495
State: D:15.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.009166304
State: D:15.9_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.01104911
State: D:16.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.01490711
State: D:16.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003664398
State: D:16.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004157295
State: D:17.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0027991
State: D:17.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:17.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:18.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001999
State: D:18.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0020881
State: D:18.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00468559
State: D:18.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001434797
State: D:19.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.008529864
State: D:19.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005070194
State: D:19.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.007976717
State: D:20.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:20.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001287882
State: D:20.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004203901
State: D:21.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:21.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001215631
State: D:21.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003910115
State: D:21.7_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00457384
State: D:22.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.007113137
State: D:22.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00315535
State: D:22.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.002809
State: D:22.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004240778
State: D:22.4_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:22.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:22.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:23.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:23.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:23.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001099
State: D:23.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:23.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:23.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003815012
State: D:23.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00468559
State: D:23.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:24.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:24.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:24.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:24.4_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:24.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005396221
State: D:24.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:24.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:24.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:24.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0028981
State: D:24.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0029872
State: D:24.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00387658
State: D:24.8_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:24.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001099
State: D:25.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003538
State: D:25.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:25.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001099
State: D:25.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:25.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:25.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003538
State: D:25.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0040951
State: D:26.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006040698
State: D:26.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.007687062
State: D:26.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.009618226
State: D:26.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004144432
State: D:26.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01035267
State: D:26.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004672845
State: D:26.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003925251
State: D:26.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005166771
State: D:26.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.009296676
State: D:26.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001099
State: D:26.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:27.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:27.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:27.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:27.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:27.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:27.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:27.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:27.5_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:27.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:27.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:27.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:27.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:28.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:28.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:28.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001099
State: D:28.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001999
State: D:28.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0028981
State: D:28.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:28.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:28.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:28.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:28.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:28.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:28.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:29.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:29.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0036271
State: D:29.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004454183
State: D:29.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.007034851
State: D:29.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:29.6_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:29.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00208605
State: D:29.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:29.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:30.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:30.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:30.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:30.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:30.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:30.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:30.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:30.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:30.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:30.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:30.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:30.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:30.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:31.0_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:31.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:31.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00288919
State: D:31.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:31.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:31.5_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:31.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:31.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:31.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:32.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:32.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:32.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:32.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:32.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:32.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:32.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:32.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:32.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00427429
State: D:32.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.007450927
State: D:32.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004262141
State: D:33.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.008973128
State: D:33.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01082517
State: D:33.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:33.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:33.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:33.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:33.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:33.6_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:33.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:33.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:33.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:33.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:34.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:34.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:34.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:34.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:34.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:34.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001099
State: D:34.6_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:34.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:34.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:34.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:34.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:35.0_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:35.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:35.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:35.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:35.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:35.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:35.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:35.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:35.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006369939
State: D:35.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004397678
State: D:35.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005184107
State: D:36.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.008833925
State: D:36.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01298148
State: D:36.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01437114
State: D:36.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01152123
State: D:36.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01746889
State: D:36.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00981395
State: D:36.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01042772
State: D:36.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01769358
State: D:36.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01185883
State: D:36.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01083805
State: D:36.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0120813
State: D:36.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01365491
State: D:36.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01458265
State: D:36.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01180284
State: D:36.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01120735
State: D:36.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0122587
State: D:36.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.014261
State: D:36.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.014773
State: D:36.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01281487
State: D:36.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.007386262
State: D:36.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01730975
State: D:36.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0139339
State: D:35.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005665697
State: D:35.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:35.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:35.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0040951
State: D:35.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:34.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:34.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:34.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:34.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019891
State: D:34.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00271
State: D:33.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:33.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:33.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:33.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:33.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:32.9_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00468559
State: D:32.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:32.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:32.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:31.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:31.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:31.6_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:31.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:31.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:31.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:30.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:30.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:30.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:30.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:30.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:29.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:29.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:29.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:29.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:29.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:28.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0027991
State: D:28.7_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:28.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:28.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:28.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:27.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:27.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:27.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001099
State: D:27.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001999
State: D:26.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:26.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001278091
State: D:26.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003753425
State: D:26.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003316701
State: D:26.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.008505839
State: D:26.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004364913
State: D:25.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0027991
State: D:25.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00360829
State: D:25.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:25.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:25.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003538
State: D:24.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:24.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:24.5_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:24.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:24.0_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003806993
State: D:23.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00287929
State: D:23.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003538
