Distance,Action,Reward
16.85104,Patrol,-0.1
16.85104,Follow,-0.02
16.85104,ShootLaser,-0.05
16.89249,Patrol,-0.1
16.89249,Follow,-0.02
16.89249,ShootLaser,-0.05
16.97967,Patrol,-0.1
16.97967,Follow,-0.02
16.97967,ShootLaser,-0.05
17.02074,Patrol,-0.1
17.02074,Follow,-0.02
17.02074,ShootLaser,-0.05
17.07136,Patrol,-0.1
17.07136,Follow,-0.02
17.07136,ShootLaser,-0.05
17.11435,Patrol,-0.1
17.11435,Follow,-0.02
17.11435,ShootLaser,-0.05
17.15306,Patrol,-0.1
17.15306,Follow,-0.02
17.15306,ShootLaser,-0.05
17.19409,Patrol,-0.1
17.19409,Follow,-0.02
17.19409,ShootLaser,-0.05
17.23706,Patrol,-0.1
17.23706,Follow,-0.02
17.23706,ShootLaser,-0.05
17.27962,Patrol,-0.1
17.27962,Follow,-0.02
17.27962,ShootLaser,-0.05
17.32452,Patrol,-0.1
17.32452,Follow,-0.02
17.32452,ShootLaser,-0.05
17.36851,Patrol,-0.1
17.36851,Follow,-0.02
17.36851,ShootLaser,-0.05
17.41063,Patrol,-0.1
17.41063,Follow,-0.02
17.41063,ShootLaser,-0.05
17.45553,Patrol,-0.1
17.45553,Follow,-0.02
17.45553,ShootLaser,-0.05
17.49867,Patrol,-0.1
17.49867,Follow,-0.02
17.49867,ShootLaser,-0.05
17.54088,Patrol,-0.1
17.54088,Follow,-0.02
17.54088,ShootLaser,-0.05
17.58783,Patrol,-0.1
17.58783,Follow,-0.02
17.58783,ShootLaser,-0.05
17.67381,Patrol,-0.1
17.67381,Follow,-0.02
17.67381,ShootLaser,-0.05
17.72093,Patrol,-0.1
17.72093,Follow,-0.02
17.72093,ShootLaser,-0.05
17.75902,Patrol,-0.1
17.75902,Follow,-0.02
17.75902,ShootLaser,-0.05
17.80218,Patrol,-0.1
17.80218,Follow,-0.02
17.80218,ShootLaser,-0.05
17.84686,Patrol,-0.1
17.84686,Follow,-0.02
17.84686,ShootLaser,-0.05
17.88957,Patrol,-0.1
17.88957,Follow,-0.02
17.88957,ShootLaser,-0.05
17.93607,Patrol,-0.1
17.93607,Follow,-0.02
17.93607,ShootLaser,-0.05
17.97761,Patrol,-0.1
17.97761,Follow,-0.02
17.97761,ShootLaser,-0.05
18.01794,Patrol,-0.1
18.01794,Follow,-0.02
18.01794,ShootLaser,-0.05
18.05892,Patrol,-0.1
18.05892,Follow,-0.02
18.05892,ShootLaser,-0.05
18.1071,Patrol,-0.1
18.1071,Follow,-0.02
18.1071,ShootLaser,-0.05
18.15577,Patrol,-0.1
18.15577,Follow,-0.02
18.15577,ShootLaser,-0.05
18.19868,Patrol,-0.1
18.19868,Follow,-0.02
18.19868,ShootLaser,-0.05
18.24026,Patrol,-0.1
18.24026,Follow,-0.02
18.24026,ShootLaser,-0.05
18.28677,Patrol,-0.1
18.28677,Follow,-0.02
18.28677,ShootLaser,-0.05
18.36991,Patrol,-0.1
18.36991,Follow,-0.02
18.36991,ShootLaser,-0.05
18.41346,Patrol,-0.1
18.41346,Follow,-0.02
18.41346,ShootLaser,-0.05
18.45498,Patrol,-0.1
18.45498,Follow,-0.02
18.45498,ShootLaser,-0.05
18.49605,Patrol,-0.1
18.49605,Follow,-0.02
18.49605,ShootLaser,-0.05
18.54082,Patrol,-0.1
18.54082,Follow,-0.02
18.54082,ShootLaser,-0.05
18.58446,Patrol,-0.1
18.58446,Follow,-0.02
18.58446,ShootLaser,-0.05
18.62489,Patrol,-0.1
18.62489,Follow,-0.02
18.62489,ShootLaser,-0.05
18.66963,Patrol,-0.1
18.66963,Follow,-0.02
18.66963,ShootLaser,-0.05
18.71214,Patrol,-0.1
18.71214,Follow,-0.02
18.71214,ShootLaser,-0.05
18.75503,Patrol,-0.1
18.75503,Follow,-0.02
18.75503,ShootLaser,-0.05
18.79659,Patrol,-0.1
18.79659,Follow,-0.02
18.79659,ShootLaser,-0.05
18.8394,Patrol,-0.1
18.8394,Follow,-0.02
18.8394,ShootLaser,-0.05
18.87879,Patrol,-0.1
18.87879,Follow,-0.02
18.87879,ShootLaser,-0.05
18.92342,Patrol,-0.1
18.92342,Follow,-0.02
18.92342,ShootLaser,-0.05
18.9654,Patrol,-0.1
18.9654,Follow,-0.02
18.9654,ShootLaser,-0.05
19.00755,Patrol,-0.1
19.00755,Follow,-0.02
19.00755,ShootLaser,-0.05
19.09691,Patrol,-0.1
19.09691,Follow,-0.02
19.09691,ShootLaser,-0.05
19.1379,Patrol,-0.1
19.1379,Follow,-0.02
19.1379,ShootLaser,-0.05
19.18028,Patrol,-0.1
19.18028,Follow,-0.02
19.18028,ShootLaser,-0.05
19.22285,Patrol,-0.1
19.22285,Follow,-0.02
19.22285,ShootLaser,-0.05
19.26456,Patrol,-0.1
19.26456,Follow,-0.02
19.26456,ShootLaser,-0.05
19.30691,Patrol,-0.1
19.30691,Follow,-0.02
19.30691,ShootLaser,-0.05
19.35094,Patrol,-0.1
19.35094,Follow,-0.02
19.35094,ShootLaser,-0.05
19.39256,Patrol,-0.1
19.39256,Follow,-0.02
19.39256,ShootLaser,-0.05
19.43601,Patrol,-0.1
19.43601,Follow,-0.02
19.43601,ShootLaser,-0.05
19.4797,Patrol,-0.1
19.4797,Follow,-0.02
19.4797,ShootLaser,-0.05
19.52254,Patrol,-0.1
19.52254,Follow,-0.02
19.52254,ShootLaser,-0.05
19.56597,Patrol,-0.1
19.56597,Follow,-0.02
19.56597,ShootLaser,-0.05
19.61285,Patrol,-0.1
19.61285,Follow,-0.02
19.61285,ShootLaser,-0.05
19.65437,Patrol,-0.1
19.65437,Follow,-0.02
19.65437,ShootLaser,-0.05
19.70267,Patrol,-0.1
19.70267,Follow,-0.02
19.70267,ShootLaser,-0.05
19.79605,Patrol,-0.1
19.79605,Follow,-0.02
19.79605,ShootLaser,-0.05
19.83979,Patrol,-0.1
19.83979,Follow,-0.02
19.83979,ShootLaser,-0.05
19.8839,Patrol,-0.1
19.8839,Follow,-0.02
19.8839,ShootLaser,-0.05
19.92837,Patrol,-0.1
19.92837,Follow,-0.02
19.92837,ShootLaser,-0.05
19.98037,Patrol,-0.1
19.98037,Follow,-0.02
19.98037,ShootLaser,-0.05
20.02827,Patrol,-0.1
20.02827,Follow,-0.02
20.02827,ShootLaser,-0.05
20.08259,Patrol,-0.1
20.08259,Follow,-0.02
20.08259,ShootLaser,-0.05
20.13695,Patrol,-0.1
20.13695,Follow,-0.02
20.13695,ShootLaser,-0.05
20.1877,Patrol,-0.1
20.1877,Follow,-0.02
20.1877,ShootLaser,-0.05
20.24094,Patrol,-0.1
20.24094,Follow,-0.02
20.24094,ShootLaser,-0.05
20.29265,Patrol,-0.1
20.29265,Follow,-0.02
20.29265,ShootLaser,-0.05
20.34945,Patrol,-0.1
20.34945,Follow,-0.02
20.34945,ShootLaser,-0.05
20.40367,Patrol,-0.1
20.40367,Follow,-0.02
20.40367,ShootLaser,-0.05
20.50799,Patrol,-0.1
20.50799,Follow,-0.02
20.50799,ShootLaser,-0.05
20.55056,Patrol,-0.1
20.55056,Follow,-0.02
20.55056,ShootLaser,-0.05
20.59273,Patrol,-0.1
20.59273,Follow,-0.02
20.59273,ShootLaser,-0.05
20.63487,Patrol,-0.1
20.63487,Follow,-0.02
20.63487,ShootLaser,-0.05
20.67911,Patrol,-0.1
20.67911,Follow,-0.02
20.67911,ShootLaser,-0.05
20.72096,Patrol,-0.1
20.72096,Follow,-0.02
20.72096,ShootLaser,-0.05
20.76509,Patrol,-0.1
20.76509,Follow,-0.02
20.76509,ShootLaser,-0.05
20.80493,Patrol,-0.1
20.80493,Follow,-0.02
20.80493,ShootLaser,-0.05
20.84692,Patrol,-0.1
20.84692,Follow,-0.02
20.84692,ShootLaser,-0.05
20.88496,Patrol,-0.1
20.88496,Follow,-0.02
20.88496,ShootLaser,-0.05
20.92958,Patrol,-0.1
20.92958,Follow,-0.02
20.92958,ShootLaser,-0.05
20.96948,Patrol,-0.1
20.96948,Follow,-0.02
20.96948,ShootLaser,-0.05
21.01097,Patrol,-0.1
21.01097,Follow,-0.02
21.01097,ShootLaser,-0.05
21.05219,Patrol,-0.1
21.05219,Follow,-0.02
21.05219,ShootLaser,-0.05
21.0932,Patrol,-0.1
21.0932,Follow,-0.02
21.0932,ShootLaser,-0.05
21.17875,Patrol,-0.1
21.17875,Follow,-0.02
21.17875,ShootLaser,-0.05
21.22137,Patrol,-0.1
21.22137,Follow,-0.02
21.22137,ShootLaser,-0.05
21.26359,Patrol,-0.1
21.26359,Follow,-0.02
21.26359,ShootLaser,-0.05
21.30502,Patrol,-0.1
21.30502,Follow,-0.02
21.30502,ShootLaser,-0.05
21.34837,Patrol,-0.1
21.34837,Follow,-0.02
21.34837,ShootLaser,-0.05
21.39161,Patrol,-0.1
21.39161,Follow,-0.02
21.39161,ShootLaser,-0.05
21.43813,Patrol,-0.1
21.43813,Follow,-0.02
21.43813,ShootLaser,-0.05
21.48142,Patrol,-0.1
21.48142,Follow,-0.02
21.48142,ShootLaser,-0.05
21.52345,Patrol,-0.1
21.52345,Follow,-0.02
21.52345,ShootLaser,-0.05
21.56714,Patrol,-0.1
21.56714,Follow,-0.02
21.56714,ShootLaser,-0.05
21.61056,Patrol,-0.1
21.61056,Follow,-0.02
21.61056,ShootLaser,-0.05
21.65171,Patrol,-0.1
21.65171,Follow,-0.02
21.65171,ShootLaser,-0.05
21.69166,Patrol,-0.1
21.69166,Follow,-0.02
21.69166,ShootLaser,-0.05
21.73623,Patrol,-0.1
21.73623,Follow,-0.02
21.73623,ShootLaser,-0.05
21.7805,Patrol,-0.1
21.7805,Follow,-0.02
21.7805,ShootLaser,-0.05
21.82134,Patrol,-0.1
21.82134,Follow,-0.02
21.82134,ShootLaser,-0.05
21.90429,Patrol,-0.1
21.90429,Follow,-0.02
21.90429,ShootLaser,-0.05
21.94554,Patrol,-0.1
21.94554,Follow,-0.02
21.94554,ShootLaser,-0.05
21.98989,Patrol,-0.1
21.98989,Follow,-0.02
21.98989,ShootLaser,-0.05
22.03333,Patrol,-0.1
22.03333,Follow,-0.02
22.03333,ShootLaser,-0.05
22.07955,Patrol,-0.1
22.07955,Follow,-0.02
22.07955,ShootLaser,-0.05
22.12226,Patrol,-0.1
22.12226,Follow,-0.02
22.12226,ShootLaser,-0.05
22.16301,Patrol,-0.1
22.16301,Follow,-0.02
22.16301,ShootLaser,-0.05
22.20967,Patrol,-0.1
22.20967,Follow,-0.02
22.20967,ShootLaser,-0.05
22.27838,Patrol,-0.1
22.27838,Follow,-0.02
22.27838,ShootLaser,-0.05
22.33302,Patrol,-0.1
22.33302,Follow,-0.02
22.33302,ShootLaser,-0.05
22.38816,Patrol,-0.1
22.38816,Follow,-0.02
22.38816,ShootLaser,-0.05
22.44772,Patrol,-0.1
22.44772,Follow,-0.02
22.44772,ShootLaser,-0.05
22.51266,Patrol,-0.1
22.51266,Follow,-0.02
22.51266,ShootLaser,-0.05
22.57581,Patrol,-0.1
22.57581,Follow,-0.02
22.57581,ShootLaser,-0.05
22.67557,Patrol,-0.1
22.67557,Follow,-0.02
22.67557,ShootLaser,-0.05
22.73134,Patrol,-0.1
22.73134,Follow,-0.02
22.73134,ShootLaser,-0.05
22.78737,Patrol,-0.1
22.78737,Follow,-0.02
22.78737,ShootLaser,-0.05
22.84286,Patrol,-0.1
22.84286,Follow,-0.02
22.84286,ShootLaser,-0.05
22.99817,Patrol,-0.1
22.99817,Follow,-0.02
22.99817,ShootLaser,-0.05
23.04112,Patrol,-0.1
23.04112,Follow,-0.02
23.04112,ShootLaser,-0.05
23.0856,Patrol,-0.1
23.0856,Follow,-0.02
23.0856,ShootLaser,-0.05
23.12603,Patrol,-0.1
23.12603,Follow,-0.02
23.12603,ShootLaser,-0.05
23.16275,Patrol,-0.1
23.16275,Follow,-0.02
23.16275,ShootLaser,-0.05
23.20004,Patrol,-0.1
23.20004,Follow,-0.02
23.20004,ShootLaser,-0.05
23.2423,Patrol,-0.1
23.2423,Follow,-0.02
23.2423,ShootLaser,-0.05
23.31717,Patrol,-0.1
23.31717,Follow,-0.02
23.31717,ShootLaser,-0.05
23.35408,Patrol,-0.1
23.35408,Follow,-0.02
23.35408,ShootLaser,-0.05
23.39093,Patrol,-0.1
23.39093,Follow,-0.02
23.39093,ShootLaser,-0.05
23.43246,Patrol,-0.1
23.43246,Follow,-0.02
23.43246,ShootLaser,-0.05
23.46936,Patrol,-0.1
23.46936,Follow,-0.02
23.46936,ShootLaser,-0.05
23.50591,Patrol,-0.1
23.50591,Follow,-0.02
23.50591,ShootLaser,-0.05
23.54423,Patrol,-0.1
23.54423,Follow,-0.02
23.54423,ShootLaser,-0.05
23.58185,Patrol,-0.1
23.58185,Follow,-0.02
23.58185,ShootLaser,-0.05
23.62345,Patrol,-0.1
23.62345,Follow,-0.02
23.62345,ShootLaser,-0.05
23.6616,Patrol,-0.1
23.6616,Follow,-0.02
23.6616,ShootLaser,-0.05
23.69832,Patrol,-0.1
23.69832,Follow,-0.02
23.69832,ShootLaser,-0.05
23.73424,Patrol,-0.1
23.73424,Follow,-0.02
23.73424,ShootLaser,-0.05
23.77414,Patrol,-0.1
23.77414,Follow,-0.02
23.77414,ShootLaser,-0.05
23.81574,Patrol,-0.1
23.81574,Follow,-0.02
23.81574,ShootLaser,-0.05
23.85331,Patrol,-0.1
23.85331,Follow,-0.02
23.85331,ShootLaser,-0.05
23.89238,Patrol,-0.1
23.89238,Follow,-0.02
23.89238,ShootLaser,-0.05
23.9306,Patrol,-0.1
23.9306,Follow,-0.02
23.9306,ShootLaser,-0.05
24.00417,Patrol,-0.1
24.00417,Follow,-0.02
24.00417,ShootLaser,-0.05
24.04069,Patrol,-0.1
24.04069,Follow,-0.02
24.04069,ShootLaser,-0.05
24.08154,Patrol,-0.1
24.08154,Follow,-0.02
24.08154,ShootLaser,-0.05
24.12188,Patrol,-0.1
24.12188,Follow,-0.02
24.12188,ShootLaser,-0.05
24.16456,Patrol,-0.1
24.16456,Follow,-0.02
24.16456,ShootLaser,-0.05
24.20127,Patrol,-0.1
24.20127,Follow,-0.02
24.20127,ShootLaser,-0.05
24.24198,Patrol,-0.1
24.24198,Follow,-0.02
24.24198,ShootLaser,-0.05
24.28014,Patrol,-0.1
24.28014,Follow,-0.02
24.28014,ShootLaser,-0.05
24.32432,Patrol,-0.1
24.32432,Follow,-0.02
24.32432,ShootLaser,-0.05
24.36162,Patrol,-0.1
24.36162,Follow,-0.02
24.36162,ShootLaser,-0.05
24.39891,Patrol,-0.1
24.39891,Follow,-0.02
24.39891,ShootLaser,-0.05
24.43636,Patrol,-0.1
24.43636,Follow,-0.02
24.43636,ShootLaser,-0.05
24.4757,Patrol,-0.1
24.4757,Follow,-0.02
24.4757,ShootLaser,-0.05
24.51523,Patrol,-0.1
24.51523,Follow,-0.02
24.51523,ShootLaser,-0.05
24.55396,Patrol,-0.1
24.55396,Follow,-0.02
24.55396,ShootLaser,-0.05
24.59245,Patrol,-0.1
24.59245,Follow,-0.02
24.59245,ShootLaser,-0.05
24.63123,Patrol,-0.1
24.63123,Follow,-0.02
24.63123,ShootLaser,-0.05
24.7085,Patrol,-0.1
24.7085,Follow,-0.02
24.7085,ShootLaser,-0.05
24.74417,Patrol,-0.1
24.74417,Follow,-0.02
24.74417,ShootLaser,-0.05
24.78199,Patrol,-0.1
24.78199,Follow,-0.02
24.78199,ShootLaser,-0.05
24.81916,Patrol,-0.1
24.81916,Follow,-0.02
24.81916,ShootLaser,-0.05
24.85737,Patrol,-0.1
24.85737,Follow,-0.02
24.85737,ShootLaser,-0.05
24.89476,Patrol,-0.1
24.89476,Follow,-0.02
24.89476,ShootLaser,-0.05
24.93444,Patrol,-0.1
24.93444,Follow,-0.02
24.93444,ShootLaser,-0.05
24.97324,Patrol,-0.1
24.97324,Follow,-0.02
24.97324,ShootLaser,-0.05
25.01277,Patrol,-0.1
25.01277,Follow,-0.02
25.01277,ShootLaser,-0.05
25.05341,Patrol,-0.1
25.05341,Follow,-0.02
25.05341,ShootLaser,-0.05
25.09203,Patrol,-0.1
25.09203,Follow,-0.02
25.09203,ShootLaser,-0.05
25.12948,Patrol,-0.1
25.12948,Follow,-0.02
25.12948,ShootLaser,-0.05
25.16706,Patrol,-0.1
25.16706,Follow,-0.02
25.16706,ShootLaser,-0.05
25.20539,Patrol,-0.1
25.20539,Follow,-0.02
25.20539,ShootLaser,-0.05
25.24396,Patrol,-0.1
25.24396,Follow,-0.02
25.24396,ShootLaser,-0.05
25.28128,Patrol,-0.1
25.28128,Follow,-0.02
25.28128,ShootLaser,-0.05
25.31872,Patrol,-0.1
25.31872,Follow,-0.02
25.31872,ShootLaser,-0.05
25.39302,Patrol,-0.1
25.39302,Follow,-0.02
25.39302,ShootLaser,-0.05
25.43335,Patrol,-0.1
25.43335,Follow,-0.02
25.43335,ShootLaser,-0.05
25.46954,Patrol,-0.1
25.46954,Follow,-0.02
25.46954,ShootLaser,-0.05
25.50661,Patrol,-0.1
25.50661,Follow,-0.02
25.50661,ShootLaser,-0.05
25.5456,Patrol,-0.1
25.5456,Follow,-0.02
25.5456,ShootLaser,-0.05
25.58332,Patrol,-0.1
25.58332,Follow,-0.02
25.58332,ShootLaser,-0.05
25.62382,Patrol,-0.1
25.62382,Follow,-0.02
25.62382,ShootLaser,-0.05
25.66034,Patrol,-0.1
25.66034,Follow,-0.02
25.66034,ShootLaser,-0.05
25.6979,Patrol,-0.1
25.6979,Follow,-0.02
25.6979,ShootLaser,-0.05
25.73447,Patrol,-0.1
25.73447,Follow,-0.02
25.73447,ShootLaser,-0.05
25.773,Patrol,-0.1
25.773,Follow,-0.02
25.773,ShootLaser,-0.05
25.81313,Patrol,-0.1
25.81313,Follow,-0.02
25.81313,ShootLaser,-0.05
25.85033,Patrol,-0.1
25.85033,Follow,-0.02
25.85033,ShootLaser,-0.05
25.88884,Patrol,-0.1
25.88884,Follow,-0.02
25.88884,ShootLaser,-0.05
25.92771,Patrol,-0.1
25.92771,Follow,-0.02
25.92771,ShootLaser,-0.05
25.97019,Patrol,-0.1
25.97019,Follow,-0.02
25.97019,ShootLaser,-0.05
26.0083,Patrol,-0.1
26.0083,Follow,-0.02
26.0083,ShootLaser,-0.05
26.08446,Patrol,-0.1
26.08446,Follow,-0.02
26.08446,ShootLaser,-0.05
26.12199,Patrol,-0.1
26.12199,Follow,-0.02
26.12199,ShootLaser,-0.05
26.15989,Patrol,-0.1
26.15989,Follow,-0.02
26.15989,ShootLaser,-0.05
26.19759,Patrol,-0.1
26.19759,Follow,-0.02
26.19759,ShootLaser,-0.05
26.23472,Patrol,-0.1
26.23472,Follow,-0.02
26.23472,ShootLaser,-0.05
26.27203,Patrol,-0.1
26.27203,Follow,-0.02
26.27203,ShootLaser,-0.05
26.30966,Patrol,-0.1
26.30966,Follow,-0.02
26.30966,ShootLaser,-0.05
26.34984,Patrol,-0.1
26.34984,Follow,-0.02
26.34984,ShootLaser,-0.05
26.38649,Patrol,-0.1
26.38649,Follow,-0.02
26.38649,ShootLaser,-0.05
26.42299,Patrol,-0.1
26.42299,Follow,-0.02
26.42299,ShootLaser,-0.05
26.45877,Patrol,-0.1
26.45877,Follow,-0.02
26.45877,ShootLaser,-0.05
26.49482,Patrol,-0.1
26.49482,Follow,-0.02
26.49482,ShootLaser,-0.05
26.53699,Patrol,-0.1
26.53699,Follow,-0.02
26.53699,ShootLaser,-0.05
26.57243,Patrol,-0.1
26.57243,Follow,-0.02
26.57243,ShootLaser,-0.05
26.61113,Patrol,-0.1
26.61113,Follow,-0.02
26.61113,ShootLaser,-0.05
26.64874,Patrol,-0.1
26.64874,Follow,-0.02
26.64874,ShootLaser,-0.05
26.68671,Patrol,-0.1
26.68671,Follow,-0.02
26.68671,ShootLaser,-0.05
26.72563,Patrol,-0.1
26.72563,Follow,-0.02
26.72563,ShootLaser,-0.05
26.79644,Patrol,-0.1
26.79644,Follow,-0.02
26.79644,ShootLaser,-0.05
26.83364,Patrol,-0.1
26.83364,Follow,-0.02
26.83364,ShootLaser,-0.05
26.8705,Patrol,-0.1
26.8705,Follow,-0.02
26.8705,ShootLaser,-0.05
26.90712,Patrol,-0.1
26.90712,Follow,-0.02
26.90712,ShootLaser,-0.05
26.94756,Patrol,-0.1
26.94756,Follow,-0.02
26.94756,ShootLaser,-0.05
26.98415,Patrol,-0.1
26.98415,Follow,-0.02
26.98415,ShootLaser,-0.05
27.02041,Patrol,-0.1
27.02041,Follow,-0.02
27.02041,ShootLaser,-0.05
27.0581,Patrol,-0.1
27.0581,Follow,-0.02
27.0581,ShootLaser,-0.05
27.10003,Patrol,-0.1
27.10003,Follow,-0.02
27.10003,ShootLaser,-0.05
27.14102,Patrol,-0.1
27.14102,Follow,-0.02
27.14102,ShootLaser,-0.05
27.17765,Patrol,-0.1
27.17765,Follow,-0.02
27.17765,ShootLaser,-0.05
27.21841,Patrol,-0.1
27.21841,Follow,-0.02
27.21841,ShootLaser,-0.05
27.26459,Patrol,-0.1
27.26459,Follow,-0.02
27.26459,ShootLaser,-0.05
27.30071,Patrol,-0.1
27.30071,Follow,-0.02
27.30071,ShootLaser,-0.05
27.33821,Patrol,-0.1
27.33821,Follow,-0.02
27.33821,ShootLaser,-0.05
27.37946,Patrol,-0.1
27.37946,Follow,-0.02
27.37946,ShootLaser,-0.05
27.41782,Patrol,-0.1
27.41782,Follow,-0.02
27.41782,ShootLaser,-0.05
27.49029,Patrol,-0.1
27.49029,Follow,-0.02
27.49029,ShootLaser,-0.05
27.53161,Patrol,-0.1
27.53161,Follow,-0.02
27.53161,ShootLaser,-0.05
27.56988,Patrol,-0.1
27.56988,Follow,-0.02
27.56988,ShootLaser,-0.05
27.6055,Patrol,-0.1
27.6055,Follow,-0.02
27.6055,ShootLaser,-0.05
27.64843,Patrol,-0.1
27.64843,Follow,-0.02
27.64843,ShootLaser,-0.05
27.68799,Patrol,-0.1
27.68799,Follow,-0.02
27.68799,ShootLaser,-0.05
27.72141,Patrol,-0.1
27.72141,Follow,-0.02
27.72141,ShootLaser,-0.05
27.75376,Patrol,-0.1
27.75376,Follow,-0.02
27.75376,ShootLaser,-0.05
27.78665,Patrol,-0.1
27.78665,Follow,-0.02
27.78665,ShootLaser,-0.05
27.8236,Patrol,0.1
27.8236,Follow,-0.02
27.8236,ShootLaser,-0.05
27.85682,Patrol,0
27.85682,Follow,-0.02
27.85682,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
27.88894,Follow,-0.02
27.88894,ShootLaser,-0.05
27.88894,Patrol,0
